time,open,high,low,close,volume,volume_quote
"2019-03-24T00:00:00",4003.45255017258,4028.40874259376,3966.68574316727,3986.7439422442,375108.492465504,1497578613.49126
"2019-03-25T00:00:00",3985.89475089461,4025.90909639625,3870.40741669083,3931.87026243008,473962.764162131,1881021015.07177
"2019-03-26T00:00:00",3932.91936310854,3954.50927880523,3909.0407720184,3943.09137010366,416836.212730999,1639974942.9675
"2019-03-27T00:00:00",3941.50799187761,4053.42629444879,3933.14806486711,4052.32704853077,462866.355483455,1858597665.77893
"2019-03-28T00:00:00",4040.28691612372,4064.14082287763,4006.68057968753,4030.90904676971,365558.018843616,1473223344.82909
"2019-03-29T00:00:00",4041.01677056618,4140.29428446467,3814.68339765654,4120.89028102404,412156.535698455,1680798313.04322
"2019-03-30T00:00:00",4125.43671897599,4147.07539824667,4085.27395120099,4102.73081114558,338316.614740903,1390268373.07969
"2019-03-31T00:00:00",4108.84683610726,4151.19203015427,4091.50255709059,4105.77045367357,315089.564112381,1295481077.02823
"2019-04-01T00:00:00",4119.65595093183,4169.84281111993,4091.78432950692,4152.98369602674,404471.753229666,1674912135.94947
"2019-04-02T00:00:00",4150.9690442402,4923.08779409974,4150.9690442402,4897.73381759756,881389.761159061,4139917485.97228
"2019-04-03T00:00:00",4907.63824902145,5332.90336592211,4880.44471284763,4965.83109915894,897050.602286807,4523398694.62149
"2019-04-04T00:00:00",4949.53962486448,5165.8211213523,4806.26221317751,4895.18388128063,601146.538906977,2987766388.5514
"2019-04-05T00:00:00",4909.88178877948,5086.29378723054,4892.22341315142,5024.77069437988,570853.112665901,2848020196.45555
"2019-04-06T00:00:00",5020.63870237652,6474.0083524603,4955.32886857844,5050.67757378034,722024.613114367,3665167116.56434
"2019-04-07T00:00:00",5053.72731949526,5409.05462217914,5004.32815720415,5197.04825061918,756172.044762826,3894834331.19112
"2019-04-08T00:00:00",5186.18627452333,5358.94233443825,5066.65253002538,5358.94233443825,838444.447438745,4382325408.43812
"2019-04-09T00:00:00",5339.02483446867,18098.6037582614,4827.5619158803,5169.06003417605,690799.787835534,3804238910.64669
"2019-04-10T00:00:00",5166.43510392499,5452.46312201535,5166.38160320796,5316.62545871821,553435.158200566,2910734589.05255
"2019-04-11T00:00:00",5330.19647121828,5343.16763282313,4977.96574658895,5039.10971076639,799587.172887518,4092327825.97379
"2019-04-12T00:00:00",5033.22019152349,5096.87007168952,4926.11714251825,5073.34799531204,596407.825345271,3001119598.86775
"2019-04-13T00:00:00",5068.99314808343,5119.72711409574,5028.95579952357,5066.44271406483,410944.292375377,2085569754.63445
"2019-04-14T00:00:00",5058.2507759842,5166.28191443661,5023.51701586255,5146.75982820807,420652.584874765,2136270964.63108
"2019-04-15T00:00:00",5162.21036906927,5220.22467319581,4987.2011916857,5038.71011569469,552330.164374758,2824665038.01494
"2019-04-16T00:00:00",5029.78228005069,5214.68838092434,5021.08682635711,5209.91454769295,452272.841735566,2305415214.46066
"2019-04-17T00:00:00",5209.63329508607,5247.78455150646,4907.68056125706,5208.80079836057,526493.200889789,2739512550.10065
"2019-04-18T00:00:00",5206.88914477066,5322.84349634606,5206.88914477066,5278.28607592949,526549.807226959,2770915931.29481
"2019-04-19T00:00:00",5277.94512583036,5620.31568409158,5153.28711902852,5278.29794483686,435598.799221382,2295299909.05058
"2019-04-20T00:00:00",5282.37750733884,5567.90259290748,5266.78454354648,5322.91707336911,436704.575338815,2321711475.05944
"2019-04-21T00:00:00",5325.82073983809,5701.12085719198,4679.54665421956,5285.74741771182,494111.54658028,2604665979.99233
"2019-04-22T00:00:00",5281.7666702627,5478.06503472917,5237.45328654066,5382.90333972961,503476.261289075,2679345464.54528
"2019-04-23T00:00:00",5378.9787243342,5648.47702947692,5373.44639521364,5529.04045276095,565659.434856794,3127078267.05353
"2019-04-24T00:00:00",5529.78940078472,5684.66857388367,4661.5234473828,5438.7798257734,637240.832156767,3491177863.33808
"2019-04-25T00:00:00",5439.35829606057,5503.59768457957,5108.01544143566,5170.63967475897,560516.296042133,3013141983.9627
"2019-04-26T00:00:00",5156.61587206344,5349.29198639945,5116.26789486159,5252.97637265432,633237.714659975,3311582873.93104
"2019-04-27T00:00:00",5259.0649027709,5344.62787511631,5198.93865528696,5280.6998694982,394450.391930572,2079689438.68016
"2019-04-28T00:00:00",5284.57959976205,5706.70279709954,5178.91378276749,5258.56095171689,397459.275339788,2098770529.70203
"2019-04-29T00:00:00",5250.57675782544,5365.38754695339,5145.04903651511,5223.68419849466,477307.155394077,2495767820.09656
"2019-04-30T00:00:00",5218.04131311031,5432.18477618323,5175.46420455676,5360.91515556724,430818.694031194,2270562161.44405
"2019-05-01T00:00:00",5358.50951704873,5526.46520474505,5320.63586299651,5384.12891305348,405855.989593581,2179416459.46201
"2019-05-02T00:00:00",5368.33660849177,5627.56303318616,5366.2930498293,5495.72396527184,444354.964258576,2422332252.50727
"2019-05-03T00:00:00",5471.82322563094,5957.60517613259,5444.84534658123,5768.63700977657,623479.444683012,3546428834.80885
"2019-05-04T00:00:00",5760.84849854667,5961.48629495605,5598.28163543733,5829.63039514321,533531.36546103,3068473702.53641
"2019-05-05T00:00:00",5823.16314759985,5908.76453813543,5697.52747967426,5801.46984769977,386393.191224608,2234706392.49164
"2019-05-06T00:00:00",5754.67055921977,5863.64645634927,5633.09787824448,5742.98000510104,464753.185435483,2660408446.69201
"2019-05-07T00:00:00",5748.57507536924,6170.39030975736,5690.68295207618,5810.22311471314,567473.691075119,3358191740.81965
"2019-05-08T00:00:00",5764.11494918156,6015.24070527295,5751.35023906875,5954.95281382224,397522.537204191,2342914153.19039
"2019-05-09T00:00:00",5961.17230013608,6229.05709859513,5961.17230013608,6172.10903795753,421758.921761669,2566818211.90737
"2019-05-10T00:00:00",6172.49729541181,6443.13926839252,6145.9646209372,6366.22181390659,514441.957594217,3247029224.04343
"2019-05-11T00:00:00",6402.2334099122,7380.23682968616,6216.87216257004,7238.19996673614,753487.306167439,5148429415.14346
"2019-05-12T00:00:00",7235.84999157393,7545.66227664561,6812.53830782888,6939.8065038934,682110.839160422,4877148024.7234
"2019-05-13T00:00:00",6922.22243305641,8115.38325847231,6890.17960079071,7813.81158705814,739945.605291122,5574839752.47204
"2019-05-14T00:00:00",7803.93729068201,8276.14270165602,7649.53540125916,7993.78972114284,886901.12674294,7101533097.82926
"2019-05-15T00:00:00",7992.20886973266,8239.04809523659,7871.87136188047,8195.29061837672,669614.465245554,5394315873.08617
"2019-05-16T00:00:00",8179.21725535739,8316.92574396613,7715.92577350454,7870.59315215179,939223.011181557,7526551737.05441
"2019-05-17T00:00:00",7875.3413749311,7909.94672563867,6973.61410515891,7350.28611767098,975986.629583635,7100359602.45804
"2019-05-18T00:00:00",7380.03350971968,7631.96419970833,7231.36222295882,7268.84153680768,489373.17714626,3588405105.31996
"2019-05-19T00:00:00",7267.54009697085,8261.99271516917,7267.54009697085,8201.99038045719,673910.983030137,5338743492.64906
"2019-05-20T00:00:00",8155.10738469916,8155.10738469916,7686.23732522319,7979.83109825027,612619.93097957,4838194177.50609
"2019-05-21T00:00:00",7989.55387457614,8064.21334497264,7831.14417825388,7952.1922765278,566442.265775623,4497455327.62532
"2019-05-22T00:00:00",7956.66614376158,8004.75657712242,7583.20309707246,7643.35536270342,600960.94334778,4727369548.23935
"2019-05-23T00:00:00",7612.29526271429,8210.63789898085,7500.00436717212,7868.11557752739,546687.215088714,4215779735.74493
"2019-05-24T00:00:00",7868.96939719507,8144.27535142796,7788.51573702307,7993.1774919049,606771.001205856,4845638402.13016
"2019-05-25T00:00:00",7990.94886868465,8120.82204088833,7942.87599319089,8056.08155863597,454444.395651509,3647916497.14859
"2019-05-26T00:00:00",8055.23201719577,8757.85828944074,7839.73871305464,8707.44799296772,603538.428184813,4971458739.51041
"2019-05-27T00:00:00",8734.18602078973,8911.25482669052,8674.86124370766,8803.8471295291,682215.260358471,5991362949.36403
"2019-05-28T00:00:00",8792.85415072311,8816.03277178825,8596.94928530646,8728.44613589489,554076.753272681,4835048744.38546
"2019-05-29T00:00:00",8705.88188518276,8747.73114700694,8467.36119868782,8665.15035774033,536152.718615432,4635379210.35358
"2019-05-30T00:00:00",8665.58003442857,9013.24786736929,5698.2631518938,8270.36736816133,800646.932432273,6880828773.12359
"2019-05-31T00:00:00",8294.83044046395,8560.59330838882,8132.19531197848,8547.94474710888,603707.738797763,5034744913.65922
"2019-06-01T00:00:00",8543.58819786913,8604.95677641489,8471.55329733078,8543.92917114406,497686.852379296,4249334268.48267
"2019-06-02T00:00:00",8544.81710948826,8806.90626370746,8544.81710948826,8732.04437964354,391434.725381746,3393361982.99743
"2019-06-03T00:00:00",8729.01646930557,8729.01646930557,8136.65525090927,8136.65525090927,518667.537856665,4408417847.26727
"2019-06-04T00:00:00",8032.8852441871,8032.8852441871,7513.51696944285,7692.24999087363,685408.340691871,5371670429.78105
"2019-06-05T00:00:00",7702.20660481252,7885.16045763762,7621.20978337039,7789.77569666167,498040.025817228,3872006217.22467
"2019-06-06T00:00:00",7775.83464689819,7856.26355022234,7513.24013983988,7799.04824566014,447507.203870839,3460272082.11887
"2019-06-07T00:00:00",7810.56729297482,8667.71373503843,7766.86840236998,8005.16321576983,420706.591216587,3344631965.33749
"2019-06-08T00:00:00",7987.26877142796,8085.32854289762,7816.70689208507,7913.84169207571,339561.977888997,2693313895.21834
"2019-06-09T00:00:00",7927.36706825166,7953.62574085401,7539.64131487633,7640.31453854786,366055.038955635,2845036976.36718
"2019-06-10T00:00:00",7615.89893272613,8026.25538484838,7549.22253046078,7981.01964401672,455021.631580575,3562858691.72807
"2019-06-11T00:00:00",8002.28318877543,8012.46608619389,7738.49694082819,7905.21699125627,418977.835342743,3302058425.82064
"2019-06-12T00:00:00",7907.819363201,8214.88521766252,7830.61907644966,8151.82022762096,458083.495371924,3681630579.8692
"2019-06-13T00:00:00",8154.94250591235,8330.17450545213,8076.17142317034,8232.40863806772,424548.606625108,3469670309.38317
"2019-06-14T00:00:00",8247.04928037226,8702.22655896064,8180.13628876192,8683.8543545103,521788.138257098,4364091253.7422
"2019-06-15T00:00:00",8697.18337374187,8864.68519010137,8614.1212304604,8838.28643308408,448856.222934993,3913539581.20689
"2019-06-16T00:00:00",8837.81679373903,9347.42315010576,8798.24883226435,8985.68744094364,613832.23477664,5588003709.41897
"2019-06-17T00:00:00",9003.06337902903,9417.29132088971,9003.06337902903,9315.86518070596,527163.156538785,4873485339.09592
"2019-06-18T00:00:00",9348.39933411268,9348.39933411268,8971.04236482485,9068.92357134564,515618.418754523,4712122910.78614
"2019-06-19T00:00:00",9094.50147205391,9302.27403830047,9059.83614708101,9284.69042860773,400401.240622722,3663540112.4869
"2019-06-20T00:00:00",9292.56317408037,9587.16085844916,9198.9785595725,9529.79967444526,474759.653289877,4450235547.71609
"2019-06-21T00:00:00",9544.35704622069,10139.6889376673,9544.35704622069,10139.6889376673,563888.732117646,5528405582.75152
"2019-06-22T00:00:00",10134.3624646822,11146.8936247403,10088.6298758788,10703.4120951132,812732.954440219,8708011405.15055
"2019-06-23T00:00:00",10671.1616676752,11267.891613246,10538.2331275773,10865.8530120087,511461.033012928,5539866027.60143
"2019-06-24T00:00:00",10832.4208323916,11083.4097998158,10604.6325934314,11019.4219206532,431565.690929371,4689420515.60798
"2019-06-25T00:00:00",11064.0588256905,11772.1650160886,11042.5753135352,11770.7232497561,579133.518358886,6569881897.81675
"2019-06-26T00:00:00",11739.154597864,13814.2594528205,11739.154597864,12908.346431237,1079487.3514229,13700034250.4997
"2019-06-27T00:00:00",12798.8593245108,13254.8485377077,10445.638473588,11145.830425097,1134094.97289511,13247900140.93
"2019-06-28T00:00:00",11101.9092771414,12389.8114062145,10887.3049593693,12386.8622476213,774283.200936747,9036852725.49047
"2019-06-29T00:00:00",12313.8708586012,12346.9328054553,11422.3760941926,11914.1724825425,636881.078907561,7552713180.84732
"2019-06-30T00:00:00",11931.585985695,12186.9292776321,10757.0005939764,10757.0005939764,621681.196537703,7137235950.77801
"2019-07-01T00:00:00",10788.8339097106,11177.3513284971,10067.5925048978,10580.3296025666,750783.581214459,8003446216.23481
"2019-07-02T00:00:00",10599.0751776517,10934.8302999482,9737.11769282937,10820.9576494235,805314.447082952,8263976031.26812
"2019-07-03T00:00:00",10944.4491570977,11961.6774119375,10944.4491570977,11961.1129553813,709939.129567881,8053711845.90894
"2019-07-04T00:00:00",11994.8123953099,12085.6193133117,11109.7654099214,11128.2159543775,560525.558012061,6572172077.93734
"2019-07-05T00:00:00",11074.567949376,11383.7098590649,10859.2898860066,10969.2065340504,539003.817805387,5994677823.73026
"2019-07-06T00:00:00",11076.4726445614,11805.7815226391,11076.4726445614,11239.7261773908,471776.298415166,5380271430.68539
"2019-07-07T00:00:00",11164.6983787964,11569.9993018188,11119.9031791286,11474.3030484294,412706.971028467,4675202572.44958
"2019-07-08T00:00:00",11500.5596313516,12371.8635108755,11284.0107921035,12289.5135292656,491882.597627679,5829987993.41287
"2019-07-09T00:00:00",12288.3651774351,12775.0933778335,12193.0900402762,12578.9439900596,595971.859195594,7439990555.94774
"2019-07-10T00:00:00",12558.6867730095,26661.6275392665,11640.5509546893,12146.5030826433,754386.472237549,9675416155.85693
"2019-07-11T00:00:00",12072.6296038083,12072.6296038083,11072.7965305285,11335.5673084003,665830.270730105,7689862739.16425
"2019-07-12T00:00:00",11279.3235325023,11894.4584799811,10696.8367619334,11792.7898009029,520026.604916926,6005800559.47654
"2019-07-13T00:00:00",11802.2582321694,11810.9039115819,10853.5035241369,11370.6915947847,495320.350975642,5630146397.42128
"2019-07-14T00:00:00",11374.0473588906,11460.0672482973,10157.7393175774,10203.7112355071,591846.214010087,6379902970.48595
"2019-07-15T00:00:00",10165.3239399614,11027.4956991936,9682.50008137779,10860.7145382078,683383.798302592,7104278300.45937
"2019-07-16T00:00:00",10858.2962498691,11023.3348736402,9403.63980682884,9403.63980682884,715310.786391454,7290664230.1592
"2019-07-17T00:00:00",9449.4943127746,9981.53758853244,9112.97807980901,9672.09747037575,740748.50461736,7070660152.91025
"2019-07-18T00:00:00",9686.97578028065,10730.1307973115,9321.36236975256,10633.747595132,690185.869192637,6933852975.80289
"2019-07-19T00:00:00",10657.9719940788,10716.8726044716,10177.7384617266,10518.4099485612,516963.115808823,5401875315.39459
"2019-07-20T00:00:00",10534.5322751441,11046.0903605035,10433.9580194492,10769.3969599491,402533.755901922,4306662870.25161
"2019-07-21T00:00:00",10723.2552501431,10825.3226163287,10344.9101962907,10587.4963241666,345048.839318051,3646009960.47849
"2019-07-22T00:00:00",10630.431537857,10666.2594132484,10127.3862276208,10327.5318016732,363075.950539539,3779673227.09409
"2019-07-23T00:00:00",10309.4003085689,10311.4508735813,9870.0843780051,9871.17410241855,390269.79211106,3923865108.8446
"2019-07-24T00:00:00",9777.33848308376,9898.30883474236,9586.67125440427,9781.36541310598,382969.764376874,3718667312.22588
"2019-07-25T00:00:00",9760.15101914729,10162.6334580285,9684.60762835463,9881.14096846174,311584.749148855,3118474781.923
"2019-07-26T00:00:00",9881.4760262356,9881.4760262356,9671.53336121491,9841.33581135765,273432.844912158,2671968298.27447
"2019-07-27T00:00:00",9834.44178913905,10171.7264021911,9374.2645919212,9485.2565904221,334887.695030002,3251541362.53793
"2019-07-28T00:00:00",9471.33385991634,9567.11783877333,9188.28907984871,9521.88118106268,246519.46839287,2334392123.81462
"2019-07-29T00:00:00",9534.61889489893,9757.85547520043,9455.6130966471,9510.13876550927,281003.828070115,2684313958.2955
"2019-07-30T00:00:00",9506.48162261432,9694.95443829795,9411.71360628259,9588.94704135492,249963.989591741,2386424893.08246
"2019-07-31T00:00:00",9582.82862674884,10114.8942650878,9582.82862674884,10065.7563894635,308843.892064917,3050672452.75531
"2019-08-01T00:00:00",10090.0951723796,10458.5734866683,9898.68022826756,10394.1587552984,301875.383880606,3052409433.70401
"2019-08-02T00:00:00",10417.8050023886,10717.0169960676,10350.0844826062,10531.0583766758,312456.738715952,3277848842.89529
"2019-08-03T00:00:00",10533.1629077315,10897.2830446104,10503.8020754001,10827.7735288752,254324.277901086,2739920623.76743
"2019-08-04T00:00:00",10820.4283373308,11331.7318704178,10524.4552172242,11296.4995270343,269061.164823261,2908593196.81508
"2019-08-05T00:00:00",11129.9334604949,13164.9330496263,11057.0696236483,11817.1474270727,385814.010723906,4514362713.78315
"2019-08-06T00:00:00",11761.7947626393,12256.0939287284,11238.5687215331,11462.2180700083,409912.571943018,4829726279.49386
"2019-08-07T00:00:00",11435.8421889765,12073.7864888411,11402.1301536385,11976.2610352771,342292.076802366,4031496289.29264
"2019-08-08T00:00:00",12009.5581860868,12014.086843497,11552.2271221915,11969.4913422397,291140.187514472,3436068409.75527
"2019-08-09T00:00:00",11992.1026423582,12012.5093275472,11723.275791825,11881.8147056,253698.034283955,3007792819.66385
"2019-08-10T00:00:00",11908.6449558458,11910.4758915737,11278.6486499703,11312.2620176617,263320.05153582,3040706715.92353
"2019-08-11T00:00:00",11302.3466969699,11642.7260736261,11262.9463128789,11521.9554961012,191385.865163676,2178072980.45342
"2019-08-12T00:00:00",11526.8827857253,11537.3586371388,11340.9036241943,11399.6832674749,161726.065339582,1846380507.51854
"2019-08-13T00:00:00",11407.2275199633,11452.7238127197,10780.4975509229,10856.0336859566,251674.01488094,2790431452.47781
"2019-08-14T00:00:00",10859.0021248912,10859.7711905179,10038.2746546222,10056.4105782072,386116.559262458,4031829878.26969
"2019-08-15T00:00:00",10151.7863502883,10409.7928475697,9606.93647540083,10304.7031598835,422416.703949076,4226558710.53941
"2019-08-16T00:00:00",10292.2422889394,92441.8062935977,9916.11855587291,10390.4725339053,357150.753719046,4468291122.16992
"2019-08-17T00:00:00",10367.5815476627,10607.6412438151,10082.356535491,10184.5279868618,210600.386072399,2165519217.23506
"2019-08-18T00:00:00",10213.5621152964,10568.2104014185,10120.2952569996,10343.6195318396,184274.646155434,1898225187.97506
"2019-08-19T00:00:00",10321.1308523862,10900.7549037657,10315.5889664782,10900.7549037657,224804.398689054,2389531877.79526
"2019-08-20T00:00:00",10923.4141157704,10953.8646232974,10631.3152557895,10797.1631591035,203451.038788911,2191931815.24115
"2019-08-21T00:00:00",10821.2764355722,10821.2764355722,9870.96420454521,10095.487438235,315663.7161409,3223373589.79758
"2019-08-22T00:00:00",10075.6418959176,10751.3838988247,9854.64567839506,10094.863452591,249363.935950504,2498665349.84161
"2019-08-23T00:00:00",10125.4834096573,11600.1566501316,10055.7392141968,10414.0926681593,205863.882905981,2122133144.37555
"2019-08-24T00:00:00",10423.5203257301,10542.4130293834,9926.2968531928,10113.9075768626,208651.85678467,2114766342.88082
"2019-08-25T00:00:00",10112.8478540213,10406.2340569799,9992.45831785945,10144.5464510182,197752.322670255,1997507462.18347
"2019-08-26T00:00:00",10125.8070257389,11952.8808768973,10125.807025739,10347.3048252337,278936.063025038,2899339600.78586
"2019-08-27T00:00:00",10369.027616076,12042.1546271576,9948.87250027895,10173.9395293881,196272.049035862,2005563611.4078
"2019-08-28T00:00:00",10161.9175334287,10378.2832852322,9629.76802744374,9758.63670875112,291781.150218502,2924733680.48179
"2019-08-29T00:00:00",9724.22059244571,9794.81937795043,9410.75299142731,9483.58771875563,263410.850390316,2513359462.88517
"2019-08-30T00:00:00",9498.46297083741,9624.26148710169,9426.86290773947,9528.29050081847,188534.657967159,1797722336.56361
"2019-08-31T00:00:00",9625.49953498585,9653.29935988761,9499.77269143948,9624.5861175261,137658.058849377,1320494150.73841
"2019-09-01T00:00:00",9616.36665214223,9927.32693986159,9577.13434781677,9846.68994883532,136375.344601456,1317919332.07534
"2019-09-02T00:00:00",9833.70156734545,30290.0584117901,9380.81196267003,10389.7815037872,243429.654650548,2550562321.31369
"2019-09-03T00:00:00",10417.9140494949,11492.1938793117,10343.3104974072,10634.8337682151,279117.45574931,2943031961.14928
"2019-09-04T00:00:00",10632.3542172927,10771.2996413717,10413.4374308039,10711.9616454013,237018.047745744,2504554237.33014
"2019-09-05T00:00:00",10652.6465498425,10662.2920762182,10484.8473555147,10568.1110404867,182110.167093501,1926048359.48075
"2019-09-06T00:00:00",10580.3798613779,10907.0366609291,10277.2777577513,10318.5980307141,294014.804226688,3127670013.86602
"2019-09-07T00:00:00",10368.1441215212,10672.6175147461,10328.6370284049,10491.2807225176,169691.540787898,1766772298.93491
"2019-09-08T00:00:00",10472.4670728466,10577.6402237797,10231.1930407861,10392.3893338333,149508.314629568,1561573096.74082
"2019-09-09T00:00:00",10369.4909578108,10641.4741847128,9946.24352629066,10363.780979401,223907.922407796,2303747965.85873
"2019-09-10T00:00:00",10333.1827204938,10368.7743069941,9994.594222633,10087.4989348242,177562.94736462,1810371209.46185
"2019-09-11T00:00:00",10080.0761796687,10168.2462696367,9902.77208445463,10155.0484515706,192848.767799414,1942490839.91094
"2019-09-12T00:00:00",10176.9315950993,10536.9175121057,10054.004598551,10474.3852361613,170409.003750543,1745068036.63141
"2019-09-13T00:00:00",10461.6516629453,10477.4577739742,10154.0763974857,10352.8876948576,158022.298390462,1631738625.10652
"2019-09-14T00:00:00",10351.6488732462,10467.7147301784,10244.7202760802,10361.1648362477,140988.134579053,1458214844.2637
"2019-09-15T00:00:00",10376.3748601895,10582.8553774551,10201.9231455408,10443.3818257702,112662.53020445,1165408430.53312
"2019-09-16T00:00:00",10439.3017242797,10756.8872106121,10117.1768711809,10277.3582009217,171359.501080712,1761396776.08514
"2019-09-17T00:00:00",10263.9043687795,10438.0099358595,9842.73396172461,10305.2809126923,177188.893077758,1805586875.71772
